Date,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_median,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus3
1998-08-01,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,86.7624,5.746700000000004,54.79101400999997,93.7954,81.6742
1998-09-01,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,86.7624,5.611400000000003,36.144408970000015,87.7915,91.9551
1998-10-01,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,87.30199999999999,2.6029999999999944,91.72676682000002,80.3296,102.4467
1998-11-01,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,87.30199999999999,-0.6059999999999945,57.487900769999996,81.6742,91.4671
1998-12-01,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,87.30199999999999,-0.4072000000000031,107.50485397000004,91.9551,91.0236
1999-01-01,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,87.30199999999999,7.3766000000000105,215.77057537000016,102.4467,80.7497
1999-02-01,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,87.30199999999999,3.3833000000000055,230.62528672000022,91.4671,79.6373
1999-03-01,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,87.30199999999999,4.211100000000002,120.7483084100001,91.0236,88.1204
1999-04-01,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,89.40755,3.766900000000007,105.74971345999995,80.7497,97.7757
1999-05-01,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,89.40755,1.3721000000000032,106.79045496999997,79.6373,96.7014
1999-06-01,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,89.40755,1.4081000000000046,73.20041937000015,88.1204,87.4885
1999-07-01,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,89.572,3.667900000000003,165.18780370000007,97.7757,80.8647
1999-08-01,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,89.572,2.906000000000006,94.37893857999993,96.7014,82.4395
1999-09-01,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,89.572,-0.30299999999999727,86.03164690000007,87.4885,94.7746
1999-10-01,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,89.572,0.5350999999999999,128.75225285000013,80.8647,102.4971
1999-11-01,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,89.572,0.7652999999999963,46.35472148000002,82.4395,94.5218
1999-12-01,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,89.572,2.819500000000005,154.63468705000025,94.7746,88.3463
2000-01-01,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,89.572,0.050399999999996226,211.79169826000023,102.4971,81.6662
2000-02-01,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,89.572,3.054699999999997,123.24241634000002,94.5218,84.7235
2000-03-01,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,89.572,-2.6773000000000025,101.74221034000007,88.3463,91.3293
2000-04-01,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,88.23335,0.9164999999999992,82.76053625999994,81.6662,96.3011
2000-05-01,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,88.23335,5.086200000000005,53.97081929999993,84.7235,99.6734
2000-06-01,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,88.23335,3.2089,52.983676930000016,91.3293,90.9515
2000-07-01,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,89.8378,-1.4745999999999952,68.35538888000005,96.3011,83.378
2000-08-01,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,89.8378,2.971999999999994,36.09120252999999,99.6734,88.2458
2000-09-01,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,89.8378,3.462999999999994,87.44394690000006,90.9515,102.6901
2000-10-01,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,91.1404,2.513300000000001,133.42944186000003,83.378,109.3416
2000-11-01,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,91.1404,5.806300000000007,81.05337908999996,88.2458,97.3953
2000-12-01,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,91.1404,7.915499999999994,232.33327932999998,102.6901,93.0564
2001-01-01,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,91.1404,6.8444999999999965,252.88025473999994,109.3416,83.1332
2001-02-01,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,91.1404,2.873500000000007,186.95653593999984,97.3953,82.7827
2001-03-01,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,91.1404,4.710099999999997,161.54013689999994,93.0564,90.6648
2001-04-01,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,92.19284999999999,1.4669999999999987,117.29595144999998,83.1332,96.3283
2001-05-01,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,92.19284999999999,-1.9407999999999959,98.59274848999989,82.7827,99.8132
2001-06-01,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,92.19284999999999,-0.6645000000000039,62.2503506599999,90.6648,88.5136
2001-07-01,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,92.00395,0.02719999999999345,94.2027326599999,96.3283,82.9006
2001-08-01,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,92.00395,0.13979999999999393,44.219760259999966,99.8132,83.1461
2001-09-01,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,92.00395,-2.437899999999999,139.82548816999991,88.5136,93.2796
2001-10-01,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,91.8606,-0.47740000000000293,159.18672915999994,82.9006,103.2604
2001-11-01,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,91.8606,-5.099699999999999,31.566039249999996,83.1461,95.4593
2001-12-01,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,91.8606,-9.410499999999999,102.74809249999996,93.2796,93.51
2002-01-01,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,91.8606,-6.0811999999999955,202.30419089,103.2604,86.0517
2002-02-01,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,91.8606,-1.936000000000007,160.47352985000012,95.4593,85.5043
2002-03-01,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,91.8606,0.45360000000000866,64.65693170000006,93.51,93.4856
2002-04-01,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,91.9722,2.9184999999999945,59.4260093800001,86.0517,102.6936
2002-05-01,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,91.9722,2.721599999999995,55.92588565000012,85.5043,101.9121
2002-06-01,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,91.9722,2.8208000000000055,64.00079645000007,93.4856,93.5608
2002-07-01,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,93.3826,6.365300000000005,148.48841369000004,102.6936,87.1293
2002-08-01,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,93.3826,2.0989000000000004,85.39800624999998,101.9121,88.8047
2002-09-01,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.3826,5.047200000000004,70.35495393999993,93.5608,101.0439
2002-10-01,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,93.49780000000001,4.2287000000000035,111.1084039399999,87.1293,110.4292
2002-11-01,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,93.49780000000001,5.658599999999993,44.171157409999985,88.8047,104.0828
2002-12-01,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,93.49780000000001,7.7642999999999915,152.6049817999999,101.0439,94.8015
2003-01-01,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,93.53540000000001,7.16879999999999,237.88187272999994,110.4292,85.3124
2003-02-01,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,93.53540000000001,8.623500000000007,128.36064904999986,104.0828,85.7418
2003-03-01,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,93.53540000000001,1.2914999999999992,126.41932264999988,94.8015,91.3695
2003-04-01,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,94.18115,-0.7393000000000001,176.18554850000018,85.3124,102.5243
2003-05-01,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,94.18115,0.23749999999999716,90.22740317000014,85.7418,104.7716
2003-06-01,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,94.18115,-2.116100000000003,31.855391650000048,91.3695,93.1841
2003-07-01,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,94.18115,-0.1693000000000069,156.10057032999993,102.5243,86.7534
2003-08-01,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,94.18115,2.8595000000000113,129.4799203299999,104.7716,88.828
2003-09-01,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,94.18115,-0.3766999999999996,139.32051354000018,93.1841,103.8162
2003-10-01,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,93.9928,-0.37590000000000146,175.62405874000015,86.7534,113.996
2003-11-01,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,93.9928,0.023300000000006094,45.65786765000004,88.828,106.4378
2003-12-01,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,93.9928,2.7723000000000013,228.9501043999998,103.8162,95.6626
2004-01-01,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,93.9928,3.5668000000000006,328.2744672799998,113.996,86.9849
2004-02-01,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,93.9928,2.3549999999999898,160.75471528,106.4378,89.324
2004-03-01,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,93.9928,0.8610999999999933,173.23132227999994,95.6626,95.8104
2004-04-01,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,94.42335,1.6724999999999994,191.40741233,86.9849,102.1007
2004-05-01,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,94.42335,3.5822000000000003,80.77386610000003,89.324,100.4992
2004-06-01,91.3695,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,94.42335,4.440899999999999,47.54477377000005,95.8104,94.2998
2004-07-01,102.5243,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,95.7365,-0.4235999999999933,81.64125905000006,102.1007,87.7732
2004-08-01,104.7716,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,95.7365,-4.272400000000005,42.13267634000003,100.4992,89.8297
2004-09-01,93.1841,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,95.7365,1.115700000000004,40.99736260999997,94.2998,105.9787
2004-10-01,86.7534,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,95.7365,1.0198000000000036,81.02906791999999,87.7732,111.4496
2004-11-01,88.828,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,95.7365,1.0016999999999996,46.825699810000025,89.8297,101.9498
2004-12-01,103.8162,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,95.7365,2.1625000000000085,265.01939325,105.9787,99.2324
2005-01-01,113.996,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,95.7365,-2.5463999999999913,290.72094781000004,111.4496,86.6793
2005-02-01,106.4378,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,95.7365,-4.4879999999999995,120.17694685000015,101.9498,87.3784
2005-03-01,95.6626,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,95.7365,3.5698000000000008,97.63046280000013,99.2324,99.7382
2005-04-01,86.9849,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,97.5214,-0.3055999999999983,164.96458237,86.6793,108.8005
2005-05-01,89.324,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,97.5214,-1.9455999999999989,158.06906042,87.3784,109.9901
2005-06-01,95.8104,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,97.5214,3.927800000000005,153.25339685000017,99.7382,99.5563
2005-07-01,102.1007,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,99.4853,6.699799999999996,234.88993733000007,108.8005,90.1695
2005-08-01,100.4992,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,99.4853,9.490899999999996,83.54042944999988,109.9901,90.6297
2005-09-01,94.2998,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.4853,5.256499999999988,110.27933060000011,99.5563,108.4977
2005-10-01,87.7732,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,99.64725,2.3962999999999965,196.97619668,90.1695,104.8128
2005-11-01,89.8297,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,99.64725,0.7999999999999972,88.32379827999988,90.6297,101.631
2005-12-01,105.9787,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,99.64725,2.5189999999999912,319.4772080399998,108.4977,98.6932
2006-01-01,111.4496,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,99.64725,-6.636800000000008,332.8439120099998,104.8128,87.7034
2006-02-01,101.9498,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,99.64725,-0.318799999999996,23.702339249999966,101.631,90.2388
2006-03-01,99.2324,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,99.64725,-0.5391999999999939,18.75452007999995,98.6932,100.7836
2006-04-01,86.6793,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,99.64725,1.0241000000000042,129.40637288000002,87.7034,111.3696
2006-05-01,87.3784,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,99.64725,2.8603999999999985,127.20395720000003,90.2388,111.9898
2006-06-01,99.7382,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,99.64725,1.0454000000000008,117.62106020000017,100.7836,96.1212
2006-07-01,108.8005,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,100.16995,2.569100000000006,223.25620304000017,111.3696,90.6869
2006-08-01,109.9901,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,100.16995,1.9997000000000043,112.44804403999997,111.9898,92.5922
2006-09-01,99.5563,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,100.16995,-3.4350999999999914,252.19711400000003,96.1212,103.3658
2006-10-01,90.1695,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,99.73840000000001,0.517399999999995,281.3440824500001,90.6869,112.3854
2006-11-01,90.6297,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,99.73840000000001,1.9625000000000057,33.16178458000012,92.5922,112.1298
2006-12-01,108.4977,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,99.73840000000001,-5.131900000000002,119.70062504999977,103.3658,99.469
2007-01-01,104.8128,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,99.73840000000001,7.572600000000008,197.42364111999993,112.3854,91.045
2007-02-01,101.631,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,99.73840000000001,10.498800000000003,81.4185155200002,112.1298,92.3001
2007-03-01,98.6932,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.73840000000001,0.7757999999999896,160.36118800000023,99.469,101.2636
2007-04-01,87.7034,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,100.1263,3.3415999999999997,231.25963264000012,91.045,107.9356
2007-05-01,90.2388,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,100.1263,2.061300000000003,72.53905200999986,92.3001,114.5031
2007-06-01,100.7836,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,100.1263,0.47999999999998977,81.91960825999993,101.2636,101.8592
2007-07-01,111.3696,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,100.3663,-3.4340000000000117,124.8599162499999,107.9356,93.282
2007-08-01,111.9898,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,100.3663,2.513300000000001,87.64764025000008,114.5031,94.1475
2007-09-01,96.1212,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,100.3663,5.7379999999999995,203.00026346000018,101.8592,107.0407
2007-10-01,90.6869,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,101.56139999999999,2.595100000000002,233.43656705000015,93.282,115.1666
2007-11-01,92.5922,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,101.56139999999999,1.5552999999999884,74.31745009000008,94.1475,108.519
2007-12-01,103.3658,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,101.56139999999999,3.674900000000008,166.98369649000017,107.0407,100.7093
2008-01-01,112.3854,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,101.56139999999999,2.7811999999999983,232.26485705000022,115.1666,91.2094
2008-02-01,112.1298,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,101.56139999999999,-3.6107999999999976,110.22083656999999,108.519,91.4431
2008-03-01,99.469,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,108.519,101.56139999999999,1.2403000000000048,105.18199985000007,100.7093,104.1756
2008-04-01,91.045,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,108.519,100.7093,101.56139999999999,0.16440000000000055,151.23951410000004,91.2094,111.08
2008-05-01,92.3001,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,101.56139999999999,-0.8569999999999993,90.30271569999994,91.4431,107.8943
2008-06-01,101.2636,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,101.56139999999999,2.912000000000006,162.17117194000002,104.1756,98.0097
2008-07-01,107.9356,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,103.01740000000001,3.1444000000000045,209.78729560999997,111.08,91.2397
2008-08-01,114.5031,101.8592,93.282,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,111.08,103.01740000000001,-6.608800000000002,57.819423849999914,107.8943,94.0321
2008-09-01,101.8592,93.282,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,103.01740000000001,-3.849500000000006,107.8540016500001,98.0097,109.6583
2008-10-01,93.282,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,102.44245000000001,-2.0422999999999973,143.53821716000007,91.2397,117.1041
2008-11-01,94.1475,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,102.44245000000001,-0.11539999999999395,53.63039775999995,94.0321,104.6585
2008-12-01,107.0407,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,102.44245000000001,2.617599999999996,251.9756241999999,109.6583,98.0044
2009-01-01,115.1666,108.519,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,102.44245000000001,1.9375,299.61806408,117.1041,88.3217
2009-02-01,108.519,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,102.44245000000001,-3.860500000000002,210.33289700000006,104.6585,87.7293
2009-03-01,100.7093,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,102.44245000000001,-2.704899999999995,199.17000616999997,98.0044,97.5535
2009-04-01,91.2094,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,101.09264999999999,-2.8876999999999953,138.03172609999993,88.3217,104.1673
2009-05-01,91.4431,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,101.09264999999999,-3.713800000000006,94.10561704999995,87.7293,106.0048
2009-06-01,104.1756,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,101.09264999999999,-6.622100000000003,96.8658434000001,97.5535,95.0942
2009-07-01,111.08,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,98.00704999999999,-6.912700000000001,140.25725608000005,104.1673,89.3811
2009-08-01,107.8943,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,98.00704999999999,-1.8894999999999982,47.11875668999999,106.0048,89.4576
2009-09-01,98.0097,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,98.00704999999999,-2.9154999999999944,122.41759861000007,95.0942,110.8777
2009-10-01,91.2397,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,95.0942,97.77895000000001,-1.8585999999999956,151.68070397000002,89.3811,119.2473
2009-11-01,94.0321,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,95.0942,89.3811,97.77895000000001,-4.5745000000000005,32.64536385999997,89.4576,110.7525
2009-12-01,109.6583,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,95.0942,89.3811,89.4576,97.77895000000001,1.2194000000000074,458.8265362600002,110.8777,98.343
2010-01-01,117.1041,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,95.0942,89.3811,89.4576,110.8777,97.77895000000001,2.143199999999993,528.8708881700001,119.2473,86.2612
2010-02-01,104.6585,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,95.0942,89.3811,89.4576,110.8777,119.2473,97.77895000000001,6.093999999999994,142.21183119999984,110.7525,90.8459
2010-03-01,98.0044,88.3217,87.7293,97.5535,104.1673,106.0048,95.0942,89.3811,89.4576,110.8777,119.2473,110.7525,97.77895000000001,0.33859999999999957,226.1573172899998,98.343,104.4774
